date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_dominant,precipitation_sum,snowfall_sum,relative_humidity_2m_mean,surface_pressure_mean,blh_min_m,blh_mean_m,vz_day,cams_pm2_5,cams_pm10,cams_nitrogen_dioxide,cams_sulphur_dioxide,cams_carbon_monoxide,cams_ozone
2023-03-13,-4.8,-8.8,0.7,19.3,26.8,92,0.0,0.0,78,966.5,90.0,260,0,7.3,10.79,18.53,29.33,152.58,51.88
2023-03-14,-6.2,-12.4,0.2,12.3,17.7,132,0.0,0.0,77,959.1,45.0,79,0,18.8,27.16,37.56,33.67,251.58,47.12
2023-03-15,-4.6,-10.2,-1.9,23.6,32.8,268,0.9,0.63,79,955.7,135.0,540,0,8.85,13.1,16.35,14.1,146.29,65.79
2023-03-16,-5.4,-11.1,-2.2,22.2,32.5,274,2.1,1.47,87,957.0,130.0,519,0,7.57,11.5,19.04,16.35,151.79,72.0
2023-03-17,-6.0,-9.7,-3.4,14.9,19.3,28,0.4,0.28,87,958.9,115.0,384,0,4.53,6.54,17.19,27.25,145.58,60.12
2023-03-18,-6.2,-10.1,-1.6,13.8,18.5,349,0.0,0.0,88,959.2,65.0,178,0,10.67,15.6,22.5,25.29,155.58,61.17
2023-03-19,-6.7,-13.3,-1.8,22.4,33.5,357,0.8,0.56,84,960.1,90.0,461,0,9.99,14.35,12.68,14.74,141.12,72.67
2023-03-20,-12.4,-17.3,-5.3,18.3,24.4,85,0.0,0.0,69,965.3,120.0,338,0,3.76,5.64,17.37,24.51,139.75,79.29
2023-03-21,-11.6,-18.0,-2.8,10.7,15.5,118,0.0,0.0,69,958.7,25.0,77,0,17.5,25.4,38.43,49.54,266.21,62.12
2023-03-22,-8.4,-16.2,-0.3,10.0,15.0,93,0.0,0.0,70,954.8,20.0,85,0,24.26,34.95,38.13,64.46,239.71,58.62
2023-03-23,-4.6,-10.9,1.7,11.9,14.3,211,0.0,0.0,78,953.4,35.0,118,0,30.75,44.42,34.55,84.77,226.33,58.17
2023-03-24,-3.6,-8.5,0.8,4.8,9.5,179,0.0,0.0,96,957.1,15.0,55,0,44.31,67.55,40.74,138.55,333.5,39.04
2023-03-25,-3.0,-6.9,1.3,5.7,10.0,119,0.0,0.0,98,955.9,10.0,60,0,46.53,68.28,50.55,173.23,399.33,42.33
2023-03-26,0.8,-4.6,6.3,9.8,11.5,231,0.0,0.0,84,951.5,30.0,142,0,18.6,30.38,39.02,94.86,236.42,39.92
2023-03-27,-0.6,-4.8,4.9,6.6,12.3,250,0.0,0.0,96,955.2,15.0,123,1,26.5,43.28,32.1,145.92,271.62,30.92
2023-03-28,2.0,-4.4,9.7,8.3,11.0,128,0.0,0.0,78,954.3,30.0,289,1,20.51,31.98,37.17,97.8,254.0,34.5
2023-03-29,4.6,-3.4,14.6,7.6,12.3,89,0.0,0.0,70,948.5,40.0,305,0,16.85,25.95,19.3,53.4,191.88,51.17
2023-03-30,0.4,-4.2,4.8,22.3,25.6,47,0.0,0.0,70,957.2,115.0,556,0,3.85,6.02,1.92,7.37,129.04,62.5
2023-03-31,-2.6,-6.8,3.2,19.6,25.6,75,0.0,0.0,55,967.8,345.0,680,0,4.78,7.28,5.1,21.39,137.92,73.71
2023-04-01,-1.6,-6.2,4.8,21.2,26.1,89,0.0,0.0,47,968.9,305.0,565,0,3.63,5.25,3.69,14.95,145.79,79.54
2023-04-02,-0.0,-6.3,8.0,22.6,25.2,88,0.0,0.0,38,965.4,325.0,470,0,4.38,6.27,3.65,13.92,150.83,83.0
2023-04-03,3.9,-2.8,12.6,22.2,24.2,92,0.0,0.0,35,963.9,245.0,532,0,4.52,6.56,2.77,8.89,141.33,80.67
2023-04-04,5.7,-2.1,15.2,17.3,20.1,94,0.0,0.0,38,960.6,180.0,445,0,9.94,14.6,5.93,19.54,154.71,74.0
2023-04-05,6.5,-2.3,16.3,12.7,17.6,99,0.0,0.0,44,957.7,90.0,368,0,9.14,13.27,6.04,17.84,154.58,65.21
2023-04-06,6.4,-1.8,16.0,9.1,13.0,130,0.0,0.0,52,949.4,25.0,401,0,9.79,14.59,17.25,47.43,165.46,51.83
2023-04-07,6.2,-1.1,14.1,18.1,29.0,306,2.7,0.0,68,946.1,100.0,644,0,13.43,24.12,15.55,27.6,191.62,42.62
2023-04-08,-1.4,-4.7,3.1,15.2,22.9,38,0.0,0.0,55,958.3,105.0,652,0,7.28,10.48,3.6,12.29,130.12,73.83
2023-04-09,0.3,-6.5,7.5,6.8,10.2,71,0.0,0.0,41,959.9,50.0,376,0,10.68,15.3,10.16,38.74,148.75,71.17
2023-04-10,4.2,-3.6,12.0,10.4,16.1,224,0.0,0.0,48,951.1,65.0,610,0,7.43,10.65,13.88,32.68,157.29,53.88
2023-04-11,4.6,-2.8,12.2,16.6,30.7,287,0.0,0.0,55,950.7,60.0,828,0,5.89,8.43,5.94,20.38,157.12,63.5
2023-04-12,2.9,-4.5,10.7,8.4,11.1,154,0.0,0.0,50,959.1,40.0,464,0,7.77,11.2,17.66,35.74,181.25,54.38
2023-04-13,8.9,1.5,16.9,12.9,23.7,238,0.0,0.0,46,954.8,35.0,738,0,7.89,11.38,18.35,29.89,191.33,49.67
2023-04-14,10.4,5.4,16.6,16.6,37.8,88,0.9,0.0,56,943.0,75.0,357,0,12.15,18.22,18.67,36.49,188.83,38.21
2023-04-15,-2.9,-7.3,3.0,25.6,36.7,45,1.9,0.56,79,941.2,250.0,354,0,4.92,7.08,10.2,25.61,127.25,65.08
2023-04-16,-0.9,-7.3,5.8,20.9,30.4,79,5.6,1.47,66,946.9,315.0,528,0,8.69,13.41,7.26,32.13,143.21,70.08
2023-04-17,-0.7,-4.9,4.2,19.8,30.7,312,5.4,2.31,77,945.4,350.0,912,0,11.74,19.07,6.4,20.22,146.29,66.75
2023-04-18,-0.3,-8.2,6.0,17.3,30.3,265,0.2,0.14,60,964.6,40.0,990,0,14.08,20.21,7.35,26.24,148.79,78.67
2023-04-19,0.7,-4.8,4.3,13.7,19.9,343,1.0,0.7,66,965.8,145.0,664,0,14.35,20.57,7.1,17.12,147.29,71.29
2023-04-20,-0.0,-6.6,6.3,10.9,15.8,63,0.0,0.0,53,963.0,95.0,558,0,20.56,29.45,5.59,24.07,147.12,76.5
2023-04-21,3.1,-4.6,10.1,9.2,15.6,117,0.0,0.0,47,958.3,45.0,687,0,11.62,16.63,7.96,30.54,173.33,65.54
2023-04-22,6.4,-2.9,14.2,7.5,16.6,190,0.0,0.0,49,958.1,15.0,658,0,16.57,23.8,20.1,49.39,214.92,53.04
2023-04-23,11.0,3.7,17.4,21.9,30.4,180,0.1,0.0,32,952.8,145.0,779,0,7.1,10.22,9.75,18.85,163.67,72.58
2023-04-24,9.7,5.3,14.5,18.8,30.1,284,1.3,0.0,60,951.8,80.0,770,0,8.31,13.62,4.85,15.9,148.25,61.83
2023-04-25,9.4,0.4,17.6,11.5,20.2,301,0.0,0.0,54,962.6,15.0,750,0,6.26,9.08,8.36,26.1,145.0,61.21
2023-04-26,13.4,6.2,20.5,11.8,18.7,321,0.0,0.0,46,962.0,40.0,840,0,4.0,5.83,5.36,19.66,142.29,66.25
2023-04-27,13.7,4.4,21.8,6.2,10.7,111,0.0,0.0,49,959.1,20.0,625,0,8.74,12.6,15.15,46.22,169.04,59.25
2023-04-28,15.8,5.7,23.8,7.5,12.8,204,0.0,0.0,45,953.0,15.0,655,0,10.58,15.16,23.21,42.88,185.75,60.58
2023-04-29,16.5,5.7,24.4,10.8,25.3,49,0.0,0.0,44,947.5,25.0,990,0,13.41,19.3,10.9,39.98,159.62,65.92
2023-04-30,9.4,5.0,13.9,18.7,24.2,31,0.0,0.0,37,953.1,60.0,657,0,9.1,13.39,5.74,23.9,152.92,63.46
2023-05-01,4.6,1.2,8.6,8.4,16.4,21,1.4,0.0,62,955.0,35.0,501,0,11.46,16.54,7.85,25.99,160.21,51.04
2023-05-02,3.2,-1.7,7.8,15.8,21.6,20,0.0,0.0,51,959.5,50.0,779,0,7.74,11.07,3.57,15.12,145.33,63.62
2023-05-03,4.3,-4.1,10.8,11.6,17.6,42,0.0,0.0,44,965.7,10.0,977,0,10.45,14.95,5.6,21.42,161.46,60.33
2023-05-04,6.0,-2.3,12.9,9.6,13.6,82,0.0,0.0,44,967.6,55.0,757,0,9.54,13.64,5.47,20.17,159.46,56.29
2023-05-05,9.7,-0.5,18.5,6.5,10.5,47,0.0,0.0,46,966.2,25.0,607,0,9.82,14.07,11.41,35.73,184.33,57.33
2023-05-06,14.2,4.0,22.7,11.1,15.9,77,0.0,0.0,42,960.7,45.0,861,0,7.6,11.28,4.71,24.33,169.42,68.17
2023-05-07,15.3,6.3,23.3,9.4,16.5,41,0.0,0.0,38,957.6,35.0,818,0,6.15,8.81,5.74,26.33,159.67,72.92
2023-05-08,16.7,5.7,25.3,6.2,9.4,198,0.0,0.0,38,955.6,25.0,912,0,7.86,11.37,21.58,33.9,210.5,62.62
2023-05-09,18.7,9.0,26.4,15.2,26.4,229,0.0,0.0,33,955.4,20.0,1174,0,14.38,21.0,22.53,32.07,239.96,59.0
2023-05-10,17.1,9.9,24.1,15.0,21.3,81,0.0,0.0,38,956.3,135.0,414,0,31.8,48.54,9.54,27.43,260.88,60.79
2023-05-11,21.2,14.4,28.5,17.6,26.5,214,0.0,0.0,31,950.1,165.0,1232,0,14.48,22.69,5.24,15.29,186.12,80.62
2023-05-12,16.5,11.8,21.6,21.6,25.6,64,0.0,0.0,45,950.8,295.0,651,0,25.04,38.84,6.07,13.08,266.38,79.33
2023-05-13,18.0,10.4,26.4,23.0,41.7,256,1.8,0.0,45,945.2,175.0,1153,0,14.0,22.55,4.79,9.7,206.08,72.79
2023-05-14,11.6,5.9,16.6,20.7,31.7,298,0.1,0.0,55,945.3,65.0,1096,0,7.37,10.59,4.25,12.05,169.04,65.71
2023-05-15,10.2,2.3,16.8,12.8,17.2,53,0.0,0.0,49,954.0,170.0,858,0,8.2,12.22,3.28,11.55,151.0,76.92
2023-05-16,13.8,5.6,20.2,10.0,14.3,83,0.0,0.0,34,953.3,75.0,806,0,16.44,23.48,6.45,22.82,363.5,81.04
2023-05-17,17.0,9.8,23.6,17.6,30.2,83,0.0,0.0,35,953.9,125.0,1144,0,18.34,26.28,4.75,14.3,249.04,79.54
2023-05-18,10.0,7.9,13.0,16.2,29.6,92,7.2,0.0,53,956.7,370.0,749,0,9.05,13.22,8.95,7.83,140.96,52.71
2023-05-19,11.9,7.4,17.0,16.8,22.5,80,0.0,0.0,37,955.4,280.0,1232,0,8.49,12.32,5.65,5.76,135.83,61.21
2023-05-20,14.9,8.2,21.1,21.1,23.9,69,0.0,0.0,28,951.6,270.0,1063,0,4.85,6.93,4.35,4.56,139.12,70.54
2023-05-21,16.2,10.3,21.4,19.5,24.4,60,0.0,0.0,29,953.9,265.0,1268,0,4.56,6.61,2.95,6.9,138.12,78.83
2023-05-22,15.6,7.2,21.9,11.5,17.7,39,0.0,0.0,38,957.8,65.0,1308,0,8.58,12.36,3.54,17.93,137.5,71.17
2023-05-23,16.0,9.6,22.7,13.1,30.7,26,0.2,0.0,47,959.4,90.0,1092,0,14.62,21.08,3.58,15.32,166.04,72.29
2023-05-24,16.2,7.8,22.1,12.3,20.1,31,0.0,0.0,45,958.4,45.0,1185,0,12.2,17.49,3.03,17.15,161.88,70.25
2023-05-25,17.4,9.9,23.6,12.3,18.9,20,0.0,0.0,40,957.0,70.0,1152,0,9.84,14.11,3.68,17.12,157.67,63.58
2023-05-26,14.6,12.2,16.8,11.7,21.8,32,8.8,0.0,64,954.8,25.0,874,0,28.88,41.47,4.17,14.63,191.54,73.75
2023-05-27,14.4,8.8,18.7,18.7,24.2,35,0.0,0.0,37,955.7,245.0,1077,0,4.95,7.12,3.92,16.66,136.25,65.71
2023-05-28,13.7,6.4,19.3,9.7,13.6,66,0.0,0.0,36,959.0,50.0,971,0,7.72,11.06,5.49,18.43,146.21,59.83
2023-05-29,15.7,7.5,23.3,11.3,17.3,235,0.0,0.0,41,959.3,45.0,1069,0,11.18,16.29,11.06,21.13,172.38,60.71
2023-05-30,19.8,11.5,27.1,8.4,28.5,302,1.0,0.0,54,957.5,50.0,785,0,17.55,27.23,10.75,22.37,190.38,66.75
2023-05-31,20.6,12.7,26.8,9.3,19.8,71,0.1,0.0,57,956.4,50.0,938,0,15.35,22.81,14.8,24.92,211.92,69.92
2023-06-01,21.0,14.3,27.2,11.8,15.2,107,0.0,0.0,31,956.3,105.0,961,0,5.86,8.4,4.55,14.75,142.0,73.54
2023-06-02,21.5,13.6,27.8,14.4,19.6,92,0.0,0.0,29,957.5,95.0,905,0,6.55,9.4,4.1,12.2,151.71,78.17
2023-06-03,22.8,15.0,29.5,16.9,23.8,87,0.0,0.0,29,956.5,135.0,986,0,7.12,10.22,3.15,10.42,146.92,89.04
2023-06-04,25.1,16.5,31.8,15.7,19.0,91,0.0,0.0,27,953.0,120.0,1172,0,4.48,6.43,3.27,11.26,146.38,83.0
2023-06-05,26.7,18.1,33.6,12.2,16.4,92,0.0,0.0,24,948.7,35.0,1427,0,5.28,7.87,4.4,14.53,146.83,83.12
2023-06-06,25.6,17.3,32.3,11.1,23.4,157,0.0,0.0,29,947.6,20.0,728,0,10.41,17.19,15.44,27.63,190.92,86.17
2023-06-07,25.5,17.8,33.0,9.1,17.5,160,0.0,0.0,33,945.6,20.0,1178,0,11.78,19.91,13.82,30.14,182.96,94.38
2023-06-08,25.9,20.7,31.8,18.7,35.0,237,0.6,0.0,33,945.7,100.0,1062,0,6.53,13.35,11.47,18.55,167.67,75.04
2023-06-09,19.3,15.9,26.1,10.5,19.2,359,8.8,0.0,76,948.4,60.0,379,0,19.43,28.4,11.05,27.05,210.92,57.58
2023-06-10,19.1,13.9,23.4,14.7,23.3,9,0.2,0.0,56,952.0,80.0,1001,0,12.96,18.69,2.95,10.38,170.75,73.96
2023-06-11,18.8,11.6,24.4,10.3,14.4,75,0.0,0.0,48,955.2,90.0,1029,0,14.14,20.25,4.77,20.76,161.79,76.38
2023-06-12,20.7,12.4,27.7,8.1,15.4,64,0.0,0.0,46,954.9,25.0,985,0,12.35,17.74,7.76,22.97,172.0,78.71
2023-06-13,20.7,13.2,28.2,15.8,36.7,42,0.0,0.0,43,952.5,110.0,1010,0,8.53,12.63,3.87,16.94,146.08,75.5
2023-06-14,15.8,9.5,21.4,24.4,30.7,64,0.0,0.0,44,954.1,525.0,998,0,11.77,17.29,3.29,13.9,131.75,68.54
2023-06-15,17.7,10.4,24.1,11.9,20.3,82,0.0,0.0,35,950.4,75.0,838,0,10.35,14.94,4.93,16.55,155.08,73.5
2023-06-16,20.5,14.3,26.4,8.0,15.0,107,0.3,0.0,34,946.7,40.0,1064,0,11.07,16.23,6.71,21.37,174.5,84.12
2023-06-17,22.6,14.1,32.1,9.1,24.5,255,0.0,0.0,32,944.4,30.0,1091,0,10.43,15.67,10.32,23.67,181.75,80.04
2023-06-18,25.0,15.8,32.0,9.2,22.3,115,0.0,0.0,37,942.0,15.0,972,0,11.2,18.75,6.04,20.96,172.29,81.33
2023-06-19,24.9,18.5,31.0,25.4,38.6,202,4.4,0.0,35,932.8,140.0,1342,0,9.2,18.31,4.75,12.6,147.38,85.29
2023-06-20,15.1,11.3,18.5,23.9,30.5,260,0.1,0.0,45,939.6,345.0,1389,0,6.01,8.67,3.77,8.74,140.96,72.54
2023-06-21,16.2,9.9,22.0,19.1,38.4,269,0.2,0.0,37,942.3,180.0,1298,0,10.55,15.24,6.24,13.19,143.92,67.71
2023-06-22,16.2,9.9,21.5,16.0,36.0,257,0.1,0.0,50,946.1,45.0,824,0,9.09,14.13,5.04,14.09,144.29,60.92
2023-06-23,17.0,12.0,22.3,14.3,39.5,242,4.8,0.0,57,944.4,110.0,1261,0,12.53,20.17,7.94,20.41,153.42,68.58
2023-06-24,13.2,9.8,16.4,12.1,31.0,333,4.2,0.0,68,948.6,115.0,727,0,14.15,20.39,5.15,13.53,119.96,51.75
2023-06-25,14.5,8.6,19.8,7.7,13.0,14,0.7,0.0,57,949.2,35.0,946,0,14.69,21.03,11.33,11.93,130.54,53.12
2023-06-26,18.4,10.7,25.2,15.1,23.8,171,0.2,0.0,47,942.9,160.0,530,0,11.51,17.28,9.15,17.72,140.46,59.38
2023-06-27,17.8,14.1,21.6,28.2,38.8,238,0.4,0.0,50,934.7,400.0,1445,0,7.98,12.12,3.63,9.26,144.25,68.92
2023-06-28,14.7,11.7,19.4,24.3,32.1,282,8.9,0.0,67,941.4,145.0,1163,0,6.57,9.25,1.52,3.3,141.71,56.83
2023-06-29,16.6,9.1,23.4,10.2,16.2,281,0.1,0.0,53,950.0,45.0,909,0,10.58,15.03,2.53,5.02,155.88,60.25
2023-06-30,18.4,11.8,23.8,14.3,28.9,285,0.6,0.0,53,948.7,25.0,879,0,11.03,16.13,2.75,5.24,167.75,68.33
2023-07-01,19.9,11.2,26.5,7.3,18.1,44,0.0,0.0,52,950.3,25.0,760,0,10.54,15.3,2.38,7.4,171.83,69.96
2023-07-02,23.4,14.4,31.4,12.8,17.2,126,0.0,0.0,32,949.2,65.0,1031,0,5.15,7.48,1.69,5.53,153.21,75.25
2023-07-03,25.3,17.2,32.1,15.6,22.2,173,0.0,0.0,27,945.4,55.0,1277,0,4.63,7.57,2.13,4.92,156.79,77.33
2023-07-04,22.8,17.1,28.1,9.1,16.6,270,5.0,0.0,46,943.5,95.0,860,0,11.19,22.88,2.9,9.33,170.96,90.29
2023-07-05,22.5,16.6,28.3,15.8,25.9,61,0.5,0.0,50,944.8,95.0,944,0,8.9,15.29,1.62,3.39,163.67,72.96
2023-07-06,22.7,16.9,27.7,15.3,21.1,38,0.0,0.0,40,947.7,160.0,1220,0,9.11,13.25,1.61,6.41,154.21,65.96
2023-07-07,21.5,16.8,26.0,13.2,30.3,11,5.1,0.0,60,948.4,55.0,1010,0,10.77,17.55,1.68,4.88,162.5,59.33
2023-07-08,22.2,15.8,26.7,11.2,16.8,347,0.3,0.0,54,949.7,60.0,958,0,10.25,15.62,1.67,3.55,165.71,70.04
2023-07-09,22.2,14.8,27.4,10.6,16.5,26,0.0,0.0,42,951.0,50.0,1171,0,8.63,12.97,1.38,3.36,161.33,68.46
2023-07-10,23.1,14.6,30.1,8.3,15.2,60,0.0,0.0,46,952.0,50.0,968,0,8.35,12.51,1.7,4.77,168.62,70.33
2023-07-11,25.6,17.0,32.8,5.3,9.8,103,0.0,0.0,47,954.0,25.0,1077,0,10.01,15.0,3.01,7.2,183.62,80.38
2023-07-12,28.5,20.7,34.8,9.8,13.3,131,0.0,0.0,38,953.7,70.0,1263,0,10.78,17.8,2.6,7.0,183.79,82.71
2023-07-13,29.5,23.7,34.5,11.1,19.6,161,0.2,0.0,33,948.5,155.0,932,0,8.62,20.86,2.07,5.1,167.04,83.46
2023-07-14,27.9,21.6,31.7,20.6,27.3,238,0.0,0.0,30,941.4,90.0,1270,0,5.44,10.43,1.68,4.1,156.92,81.21
2023-07-15,21.7,16.9,25.1,27.1,40.8,251,0.0,0.0,32,943.3,550.0,2061,0,5.98,8.72,1.38,2.81,140.29,78.79
2023-07-16,22.2,15.4,28.5,16.1,24.1,271,0.0,0.0,38,946.2,45.0,1163,0,6.73,9.7,1.88,3.88,151.42,72.12
2023-07-17,25.1,16.2,32.2,8.6,16.8,54,0.0,0.0,38,949.9,55.0,1033,0,6.14,12.25,2.35,6.13,158.62,72.08
2023-07-18,27.9,21.2,34.4,14.9,22.8,137,0.0,0.0,33,947.2,95.0,1344,0,6.22,13.55,1.73,4.28,155.92,75.46
2023-07-19,26.3,22.8,30.2,15.1,23.7,238,0.2,0.0,36,943.6,35.0,1105,0,6.45,11.1,1.87,4.6,156.0,79.46
2023-07-20,23.7,18.3,28.4,18.8,32.6,260,0.1,0.0,42,945.2,30.0,1218,0,7.85,11.82,2.42,4.57,171.33,67.12
2023-07-21,23.9,17.0,31.5,14.2,28.3,253,0.2,0.0,45,947.7,50.0,1109,0,8.54,12.65,2.65,4.7,170.54,71.17
2023-07-22,21.5,14.7,27.5,10.6,15.9,307,0.0,0.0,51,951.4,25.0,1018,0,7.3,11.05,2.24,5.14,157.12,76.54
2023-07-23,23.4,15.0,30.7,9.6,15.8,227,0.0,0.0,40,949.1,35.0,1138,0,6.54,10.0,3.64,7.93,172.54,73.33
2023-07-24,24.4,18.5,29.4,10.9,17.3,332,0.0,0.0,38,945.7,35.0,838,0,7.06,11.21,2.7,5.65,164.33,72.21
2023-07-25,23.6,16.3,29.2,11.8,16.6,23,0.0,0.0,36,947.2,90.0,998,0,6.63,9.75,1.8,4.24,161.71,74.04
2023-07-26,24.9,18.2,30.5,14.0,20.3,87,0.0,0.0,34,946.4,220.0,776,0,6.9,10.69,2.17,7.27,157.38,76.88
2023-07-27,22.9,18.4,26.7,19.3,23.8,17,0.0,0.0,46,943.6,140.0,880,0,9.38,16.65,1.28,5.57,159.96,83.88
2023-07-28,22.4,15.6,28.6,9.3,15.6,352,1.1,0.0,51,946.7,15.0,1024,0,7.98,11.95,1.88,4.0,180.42,73.08
2023-07-29,25.8,16.8,32.8,14.3,23.6,255,0.4,0.0,39,945.1,10.0,1127,0,8.25,13.45,2.88,5.92,196.29,74.04
2023-07-30,25.5,19.6,30.6,12.2,19.6,26,0.0,0.0,49,944.4,25.0,838,0,9.42,14.5,1.92,6.76,190.79,72.12
2023-07-31,25.7,19.7,31.1,13.4,18.5,47,0.0,0.0,35,945.1,260.0,1134,0,5.83,8.55,1.72,8.17,179.75,83.54
2023-08-01,26.9,20.2,32.7,11.3,21.5,41,0.0,0.0,34,944.3,90.0,1105,0,7.29,11.11,1.92,8.82,178.04,87.75
2023-08-02,25.0,19.5,32.2,10.6,26.1,360,2.8,0.0,44,942.3,45.0,658,0,9.4,15.06,3.5,9.4,193.04,84.04
2023-08-03,25.0,17.6,31.5,7.7,11.9,335,0.0,0.0,47,942.9,30.0,887,0,9.08,16.06,3.51,9.03,197.58,85.71
2023-08-04,25.4,19.1,30.9,10.0,13.8,55,0.2,0.0,39,945.0,40.0,954,0,7.06,10.6,2.65,7.46,185.79,85.29
2023-08-05,25.0,18.6,30.5,13.3,24.3,15,0.6,0.0,47,946.6,70.0,909,0,7.46,11.05,1.68,6.95,172.79,89.42
2023-08-06,24.7,18.4,29.4,11.2,20.7,24,0.2,0.0,49,943.8,50.0,971,0,6.91,10.14,1.77,6.82,168.5,74.67
2023-08-07,22.4,17.9,27.3,14.5,22.7,59,6.2,0.0,57,940.9,120.0,832,0,7.7,11.24,2.41,13.48,167.92,80.04
2023-08-08,22.8,18.2,29.3,15.5,24.0,85,0.0,0.0,51,941.8,125.0,749,0,6.76,9.81,2.01,5.75,166.21,68.38
2023-08-09,23.1,16.3,29.7,6.9,9.8,118,0.0,0.0,56,945.5,75.0,754,0,7.41,10.66,1.9,4.62,162.0,63.62
2023-08-10,20.8,18.1,24.4,8.9,21.3,113,12.7,0.0,73,943.8,70.0,681,0,7.85,11.45,3.02,7.77,160.92,76.75
2023-08-11,14.7,11.0,18.9,16.6,23.7,16,14.7,0.0,83,946.3,95.0,533,0,9.6,14.21,1.8,4.41,170.54,60.79
2023-08-12,12.2,9.5,16.5,12.9,19.7,314,19.8,0.0,80,949.4,125.0,662,0,5.05,7.36,1.98,4.05,168.5,48.29
2023-08-13,11.1,8.1,14.6,15.4,25.3,339,0.8,0.0,71,951.6,105.0,950,0,7.42,10.84,1.44,2.8,155.79,52.58
2023-08-14,12.3,6.7,17.7,11.8,20.5,267,0.0,0.0,61,953.9,105.0,722,0,7.16,10.2,2.85,5.28,161.75,46.38
2023-08-15,14.1,9.7,19.1,10.7,21.4,252,17.1,0.0,70,951.3,45.0,548,0,10.34,15.35,2.66,5.01,164.21,57.33
2023-08-16,14.6,10.9,19.1,9.7,14.7,13,0.3,0.0,74,953.6,35.0,716,0,11.84,16.9,2.12,4.02,165.58,44.38
2023-08-17,16.0,9.0,22.3,5.9,10.7,69,0.0,0.0,62,956.1,20.0,669,0,7.99,11.42,4.53,11.37,187.67,53.79
2023-08-18,19.2,11.5,26.1,4.8,8.0,189,0.0,0.0,54,954.5,15.0,735,0,9.12,13.26,4.54,11.05,195.38,62.92
2023-08-19,20.0,12.8,27.2,6.3,8.7,218,0.0,0.0,59,952.9,20.0,714,0,8.23,12.0,4.02,11.9,186.08,65.54
2023-08-20,21.8,14.7,29.1,10.3,15.1,243,0.0,0.0,50,950.8,45.0,835,0,7.26,10.59,3.62,7.35,182.92,62.92
2023-08-21,21.3,14.0,28.4,9.2,15.6,17,0.0,0.0,57,950.1,25.0,629,0,8.98,13.67,3.88,15.16,177.17,62.58
2023-08-22,22.8,17.2,28.9,9.4,16.9,222,0.1,0.0,46,947.6,50.0,771,0,6.21,9.44,3.57,6.96,183.08,65.58
2023-08-23,23.4,15.2,30.7,11.4,23.5,188,0.0,0.0,44,945.7,40.0,946,0,8.51,15.03,3.48,5.81,176.96,70.83
2023-08-24,22.0,17.4,26.0,11.5,23.3,224,3.5,0.0,51,940.6,85.0,676,0,8.6,19.15,3.07,6.2,170.71,71.92
2023-08-25,16.4,12.5,20.3,13.0,19.2,338,0.5,0.0,65,943.0,60.0,739,0,8.2,13.75,2.9,5.63,181.62,61.08
2023-08-26,16.7,10.1,22.9,8.1,13.0,99,0.0,0.0,54,944.5,60.0,739,0,12.1,17.82,3.45,7.78,183.42,60.42
2023-08-27,18.2,14.0,24.7,14.0,24.5,205,0.7,0.0,63,939.3,110.0,695,0,8.82,17.36,3.15,6.84,175.17,60.12
2023-08-28,14.8,11.6,18.2,20.6,29.3,226,1.9,0.0,71,942.2,345.0,833,0,8.67,15.69,2.17,4.98,172.21,61.96
2023-08-29,17.1,10.0,23.7,23.6,32.3,178,0.0,0.0,47,945.6,255.0,1162,0,7.62,11.64,1.89,3.95,180.21,67.58
2023-08-30,18.3,12.2,22.9,25.4,35.0,186,0.2,0.0,46,939.8,150.0,1208,0,7.62,13.95,2.22,4.9,177.62,75.83
2023-08-31,12.8,9.2,17.2,22.7,38.5,215,1.8,0.0,65,944.8,115.0,991,0,10.49,15.69,2.23,4.46,176.67,54.88
2023-09-01,14.8,11.1,18.3,21.8,33.4,213,0.1,0.0,53,946.8,225.0,1155,0,13.5,20.84,2.33,4.53,181.96,66.12
2023-09-02,14.7,10.8,19.0,13.1,20.1,219,0.6,0.0,59,946.2,75.0,738,0,8.81,12.86,3.11,6.45,183.62,52.5
2023-09-03,14.2,11.6,17.4,20.4,28.9,213,3.1,0.0,62,941.5,400.0,1054,0,7.17,10.49,2.12,5.08,173.25,55.42
2023-09-04,11.2,9.6,13.7,18.7,25.9,260,13.2,0.0,85,942.4,450.0,742,0,4.7,6.64,2.82,5.63,176.62,43.04
2023-09-05,12.0,9.8,15.5,12.0,19.9,297,3.7,0.0,79,952.5,280.0,628,0,4.66,6.72,2.85,6.1,187.33,47.5
2023-09-06,9.2,4.7,12.9,12.0,16.6,276,0.0,0.0,69,953.0,80.0,895,0,9.0,13.0,2.97,5.99,176.33,53.54
2023-09-07,11.9,4.7,18.3,8.3,14.8,236,0.3,0.0,76,951.2,30.0,545,0,10.53,15.51,4.51,9.19,197.29,52.29
2023-09-08,14.6,10.7,19.5,9.1,14.1,220,1.1,0.0,74,950.0,50.0,447,0,12.67,20.16,4.68,9.32,196.08,53.0
2023-09-09,16.7,10.4,24.5,16.8,24.4,116,2.0,0.0,65,946.9,130.0,645,0,6.38,11.27,2.2,4.63,164.75,56.17
2023-09-10,14.6,10.7,18.9,14.3,20.2,305,0.0,0.0,72,946.3,110.0,527,0,6.74,13.12,2.45,6.0,168.54,58.67
